mssv,lopsh,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,drl_hk11,drl_hk12,drl_hk13,drl_hk14
36C59801XPvAibaEXe9ESTQu9OOcIHvjhnHtGOAu, PMCL2015 ,,,,,,,,,,,,,,
36CA7BAAXPvAibaEXe9CNoSsNIodZ0r60+5WKHX+, CNCL2018,,,,,,,,,,,,,,
36D640F7XPvAibaEXe9mDsFtgVHJ/mDfL0P5OcbN, HTCL2016,,,,,,,,,,,,,,
36EBF187XPvAibaEXe8aMmuWiMhL4kaW5GJ4NoC0, HTTT2014,100.0,,,,,,,,,,,,,
36EFD430XPvAibaEXe9zGba8fcKEKJZz/WjQKnhb, HTTT2016,,,,,,,,,,,,,,
36F565D1XPvAibaEXe9J+wD+ah8CNE5sUQpdTNqR, HTCL2019,,,,,,,,,,,,,,
36F63D1DXPvAibaEXe8scZUjY2tXh6PZu3eTCqP0, MMTT2015,,,,,,,,,,,,,,
36F9261EXPvAibaEXe9PDEhlfOA/z4GNYg+RdhOv, KHMT2015,,,,,,,,,,,,,,
36FA8BB0XPvAibaEXe/Nok7qdNjJRkvxvZ3RvFLA, CNTT2014,88.0,97.0,,,,,,,,,,,,
36FC9C16XPvAibaEXe+63TJw283N++v3EFuvkUPt, HTTT2019,,,,,,,,,,,,,,
36FE6837XPvAibaEXe+xxRCacZP96h0zDJZCKy8e, CNTT2014,74.0,94.0,,,,,,,,,,,,
37015C21XPvAibaEXe9KDPR79yT+xLzKKkL+M0JE, MMTT2018,,,,,,,,,,,,,,
370CDDCEXPvAibaEXe9EUO2qxCH07XWtCUmfd8FP, KHMT2016,,,,,,,,,,,,,,
3717D578XPvAibaEXe/HZd2ATF04tG9BPe7UPd8B, MMCL2019,,,,,,,,,,,,,,
371D7C02XPvAibaEXe9RBNO8knVPD6nhpMeb17yK, CNTT2015,,,,,,,,,,,,,,
371F5AE9XPvAibaEXe8c53vaOKMxC9TpnxULmvfr, KTPM2014,68.0,,,,,,,,,,,,,
372B5A76XPvAibaEXe9E+yOJSz6HoUdj5Y30HSpk, ANTT2015,,,,,,,,,,,,,,
372B8B67XPvAibaEXe9Veo8epKbTmDULBuPb9MJv, PMCL2015 ,,,,,,,,,,,,,,
3730785BXPvAibaEXe/3Z2K7mhA0JVN2/C+yk51e, HTTT2015,,,,,,,,,,,,,,
37386930XPvAibaEXe8YD29zP3MXD5cuRYwR423A, HTTT2019,,,,,,,,,,,,,,
373C7479XPvAibaEXe++bDwPCni17uzurhujbpFF, KTPM2016,,,,,,,,,,,,,,
374303DDXPvAibaEXe9HKUC7sboLjloH4KQssraz, MMTT2013,-2.0,,,,,,,,,,,,,
3744BBBAXPvAibaEXe9mpn5IvDinR/eL7sPOtRIT, MTCL2019,,,,,,,,,,,,,,
374C2F02XPvAibaEXe+pDN88/1DR4BRDEcLb86g4, KTMT2014,69.0,,,,,,,,,,,,,
3788C7A4XPvAibaEXe/81GDNmtxKsfT2ovFuIAkG, TMĐT2016,,,,,,,,,,,,,,
37930AD7XPvAibaEXe9CtFSNMbfIz8i9KHQMn+p1, ,,88.0,94.0,,,,,,,,,,,
379C0BF8XPvAibaEXe/pj/zSBjVU9OPAQV660lHU, KHDL2019,,,,,,,,,,,,,,
37B0536EXPvAibaEXe/nv6PZ4rt50mQbe8ojSbq/, MMTT2015,,,,,,,,,,,,,,
37B10C06XPvAibaEXe+l62icawnoYijfbNMGkQ1b, CNTT2019,,,,,,,,,,,,,,
37BF549BXPvAibaEXe8hLNatuVCg+VlP2SYvVtDS, CNTT2014,68.0,71.0,,,,,,,,,,,,
37BFEFE1XPvAibaEXe9YgNnR0JxPhZRpZp3rXh0T, CNCL2018,,,,,,,,,,,,,,
37C25979XPvAibaEXe99J3nD1pBZIm2autJRlxRN, KHMT2015,,,,,,,,,,,,,,
37C69A3CXPvAibaEXe+GGliW+AfAjAOZ5OazMcO3, CNTT2019,,,,,,,,,,,,,,
37C8A303XPvAibaEXe+dJypLAXKUX6hg39HIUvKN, KTPM2016,,,,,,,,,,,,,,
37CDD405XPvAibaEXe9WkeUltvPYd+GT/dMNMBu4, KHMT2017,,,,,,,,,,,,,,
37CE7EACXPvAibaEXe/twRH8x8eygyut+9l3hXDU, ANTN2014,73.0,86.0,,,,,,,,,,,,
37D1D514XPvAibaEXe+D5C9Re7EGLVDf4ZYLzVb8, MMTT2016,,,,,,,,,,,,,,
37DA2C9FXPvAibaEXe/btl79MArZLIpwumHVZXLc, KHTN2014,82.0,,,,,,,,,,,,,
37DD42DEXPvAibaEXe/QEoeDNKATR6H1N8p0eG5R, MMTT2018,,,,,,,,,,,,,,
37E8854FXPvAibaEXe93t/fGOsRpn2pIVjPlvyxA, KHMT2016,,,,,,,,,,,,,,
37E97C19XPvAibaEXe++R9hzjt1s71Xccrv/DP+b, HTTT2015,,,,,,,,,,,,,,
37E9895DXPvAibaEXe9E+KuE/nFliak6/YMItssI, ,,53.0,73.0,61.0,,,,,,,,,,
37EE3B34XPvAibaEXe/cAy9n2SNhGAJkGSi3WQOm, KHMT2018,,,,,,,,,,,,,,
3804A632XPvAibaEXe9spJK2tF1F79mLHA3sS7Vy, HTCL2018,,,,,,,,,,,,,,
380DF82FXPvAibaEXe/GYDluKvKBtQn1rq/L9WA7, MTCL2018,,,,,,,,,,,,,,
381475DBXPvAibaEXe+Z64Gg7q108Clu6+64csNJ, MTCL2015,,,,,,,,,,,,,,
382011DDXPvAibaEXe+tKwu+Ol4th1ivtsIPFk30, KHMT2016,,,,,,,,,,,,,,
38203F07XPvAibaEXe/xn91tBWVNDcrAxydP4PlW, TMĐT2018,,,,,,,,,,,,,,
3828C83AXPvAibaEXe+D5C9Re7EGLWuj0Stjr3Bt, KTMT2016,,,,,,,,,,,,,,
382BCEACXPvAibaEXe8zjuWfAVBr9cQalpl5Q/IX, MMTT2016,,,,,,,,,,,,,,
38319AE7XPvAibaEXe9ajZoptpw4tZCDFSYBMFfO, MMTT2014,74.0,,,,,,,,,,,,,
38336209XPvAibaEXe9usUd9iNN9jABEhsG6mnP6, KTPM2019,,,,,,,,,,,,,,
383910F9XPvAibaEXe+7yjglV2dMp44sgNgpkvEP, ATTT2017,,,,,,,,,,,,,,
383C1E93XPvAibaEXe8qgRlcblbl2reK2ooH3F5F, MTCL2017,,,,,,,,,,,,,,
383D2EABXPvAibaEXe9mu9ZmuYOdkmMGEa8Ll4MV, CNTT2019,,,,,,,,,,,,,,
3855EE8BXPvAibaEXe+ltCXpm838vada+3errwGn, PMCL2014,79.0,,,,,,,,,,,,,
3865C800XPvAibaEXe+3hDjf+K3BYc4C0x5gs0MP, CTTT2017,,,,,,,,,,,,,,
38731AB3XPvAibaEXe+WdrMfsV/1fXcQVlo2589t, MMTT2019,,,,,,,,,,,,,,
38788760XPvAibaEXe/RBAYWwu4rYK0CVEMKU8Zt, CNCL2019,,,,,,,,,,,,,,
3878C29EXPvAibaEXe+y4Ivhjp8SxjQuFnSDYUBF, ,,67.0,78.0,,,,,,,,,,,
387D399AXPvAibaEXe/S5mChdnrLm+CxikMaVKbO, KTMT2014,73.0,,,,,,,,,,,,,
387E2EFEXPvAibaEXe96K1aB3B4cKSj8mKKciukN, KHMT2016,,,,,,,,,,,,,,
387E8B4EXPvAibaEXe8PCwJaf/8k/Eh54OQuJg7t, TMĐT2018,,,,,,,,,,,,,,
388967FEXPvAibaEXe80CrbkBDr5tSkoVrJXS+7O, KTMT2018,,,,,,,,,,,,,,
3890980FXPvAibaEXe86hknCN730J2J+UZJMVZmR, HTCL2018,,,,,,,,,,,,,,
3891E2B2XPvAibaEXe9ylQoUTvcEf/CadHxN20SV, CNTT2017,,,,,,,,,,,,,,
3899D7EDXPvAibaEXe9eSUilQ3V71guQIuvMMION, ,,78.0,75.0,51.0,,,,,,,,,,
389BB310XPvAibaEXe8qwxsYP7Gy4eLb0S9fgekj, KHCL2018,,,,,,,,,,,,,,
38A1E242XPvAibaEXe9ZBnO1fewQMTsxi1U7KHSO, HTTT2019,,,,,,,,,,,,,,
38A7026DXPvAibaEXe9hSzSdeSAT0oxt8vTYvGic, MMTT2014,69.0,,,,,,,,,,,,,
38BAF724XPvAibaEXe+tKwu+Ol4th1HU9BFJl0mW, TMĐT2016,,,,,,,,,,,,,,
38D3371AXPvAibaEXe8zt9d6Yn9pDEc8FV9GJCTR, MMTT2014,76.0,,,,,,,,,,,,,
38DAFA34XPvAibaEXe9t3AmSkf7FuaFg1NEYAf7f, CNTT2019,,,,,,,,,,,,,,
38DFAA3AXPvAibaEXe8n5o9RyAxUM97aRIy9CFct, CTTT2017,,,,,,,,,,,,,,
38E6B7C8XPvAibaEXe+rucNIMwNDA5T46kOrp2Dp, TMĐT2018,,,,,,,,,,,,,,
38EF64D0XPvAibaEXe8IsBka/KfNv0HzQ6FJKVog, KHMT2019,,,,,,,,,,,,,,
38F28A91XPvAibaEXe+EYzJPHISY8+p5lYWf9h1M, ANTT2016,,,,,,,,,,,,,,
38FB4ADDXPvAibaEXe8c53vaOKMxC0jV7Wt4ja3z, KTMT2014,100.0,,,,,,,,,,,,,
38FECEB1XPvAibaEXe92HFjDDFybWwyEGDvL5kKq, CNCL2018,,,,,,,,,,,,,,
38FEDC84XPvAibaEXe9n6M+kQhqu8viyMaH0fvSb, MMTT2016,,,,,,,,,,,,,,
38FF2E95XPvAibaEXe8NrxrmA741ryUXhWKlA2pD, CNTT2016,,,,,,,,,,,,,,
39003BC0XPvAibaEXe9kEUKWGqhXVK1h8KWqeI78, KTPM2018,,,,,,,,,,,,,,
390E29FAXPvAibaEXe+pX9RZhc1jhrr2Jb8LigiS, ATCL2019,,,,,,,,,,,,,,
39108F6AXPvAibaEXe/kSDDr/jkTQ7+/Xg6ZnWbP, CTTT2019.1,,,,,,,,,,,,,,
39115EE5XPvAibaEXe/5SY0P9d9+eOdlmFFtHNpT, KTMT2014,74.0,,,,,,,,,,,,,
3916C931XPvAibaEXe9Veo8epKbTmIqS44UompD3, HTCL2015,,,,,,,,,,,,,,
3919DCB7XPvAibaEXe+5f3nhbX2eh2hsnbnO0cTu, ,,84.0,68.0,78.0,,,,,,,,,,
39214D01XPvAibaEXe+zCbAzes7YitnRNWgiyH/F, KHTN2015,,,,,,,,,,,,,,
39230B48XPvAibaEXe/rtk4wDmxi98S/LHuv7pU7, PMCL2015 ,,,,,,,,,,,,,,
3929532EXPvAibaEXe9iOtseai5jclFSgFTpGAab, MMTT2015,,,,,,,,,,,,,,
393947CFXPvAibaEXe+tKlY40ATmdcydNFKt+0GA, HTTT2015,,,,,,,,,,,,,,
393A8579XPvAibaEXe/j7U1wtp2b2fbD/nh3qR8T, HTTT2015,,,,,,,,,,,,,,
3940EBAAXPvAibaEXe92yZ7KcyiZXgLY9OcYF2S/, KHDL2018,,,,,,,,,,,,,,
3944AB06XPvAibaEXe+O+EbU9awW5h7ndlUwoB2U, ATCL2018,,,,,,,,,,,,,,
395461C2XPvAibaEXe/k5cHhyiupXLmh+3h7CDfw, ATTT2019,,,,,,,,,,,,,,
3954B0A4XPvAibaEXe+98B3vqZGkWJb4LLYPp6eK, HTTT2015,,,,,,,,,,,,,,
395D74D2XPvAibaEXe9ETemEVgJcUe5I5YlQTNgV, ANTT2014,76.0,69.0,,,,,,,,,,,,
3966896DXPvAibaEXe+6mZaWgr2AGd+yXJ/C+lwh, MTCL2019,,,,,,,,,,,,,,
396D7784XPvAibaEXe+TQJLvJOj4BcG6LAOxINL3, ANTT2014,85.0,79.0,,,,,,,,,,,,
397401A6XPvAibaEXe/W1ZBpbjj8QZEVBWI8DHBt, MTCL2019,,,,,,,,,,,,,,
398911F1XPvAibaEXe+72vl6t/d8Gfwu7yR0oQfT, ATTT2017,,,,,,,,,,,,,,
399DDFEAXPvAibaEXe9U/AuCAN8zZ/ZscG9vZe50, KHCL2018,,,,,,,,,,,,,,
39A303CAXPvAibaEXe9dY3g0Pb8XoLW76wHE7+EB, KHMT2018,,,,,,,,,,,,,,
39AC9DBFXPvAibaEXe+HozZBb+7rZ377lAPFyj3+, ATCL2018,,,,,,,,,,,,,,
39B20F4DXPvAibaEXe9gcLLHJLBBnc8cdqv19Ylu, HTCL2016,,,,,,,,,,,,,,
39B31C42XPvAibaEXe/pj/zSBjVU9Eh1ttjFLR6l, KTPM2019,,,,,,,,,,,,,,
39C240FDXPvAibaEXe8VQgmAEjfeNpOHA3JbdAhl, MMCL2018,,,,,,,,,,,,,,
39C7405FXPvAibaEXe/CLThnKnYPfrP4aclFFV14, KTMT2019,,,,,,,,,,,,,,
39CFA80DXPvAibaEXe+tg0ae8qw/giuc2CTRAuM8, PMCL2014,82.0,,,,,,,,,,,,,
39D76A4EXPvAibaEXe8Cym7B6GX+Tt/q64ZsOx/+, ,,70.0,81.0,57.0,,,,,,,,,,
39F053A4XPvAibaEXe9zVZKaStZ09Mr38O1aLuN9, PMCL2019,,,,,,,,,,,,,,
39F25730XPvAibaEXe/WuJYGMdaNyAXRB943SiE8, HTTT2015,,,,,,,,,,,,,,
39F5C1B3XPvAibaEXe+jRlsyXvmhz14SDotdKerS, KHDL2019,,,,,,,,,,,,,,
39F73E00XPvAibaEXe8jwcgah0Ijmm8zUo4vVyOr, KHMT2018,,,,,,,,,,,,,,
39FA00CEXPvAibaEXe8yzZ/8QUtgduNs/W9jl/4O, KTMT2014,80.0,,,,,,,,,,,,,
3A146004XPvAibaEXe9zkQY6ucuvgI5uhSxC62Pa, HTTT2019,,,,,,,,,,,,,,
3A14E413XPvAibaEXe9uaaZ/YedHVADddd6jtCYd, CNTT2016,,,,,,,,,,,,,,
3A1613D5XPvAibaEXe/GgxgRg2ieznYwwBvDbMIw, MMTT2019,,,,,,,,,,,,,,
3A16B235XPvAibaEXe8NM1/5chXJmoMJkfAtL/mC, ATTN2019,,,,,,,,,,,,,,
3A182DA7XPvAibaEXe/X/wixypGyAksBqupyGGRM, ,,70.0,24.0,,,,,,,,,,,
3A1C5583XPvAibaEXe/X/wixypGyAvEf9801Q2hn, ,,86.0,97.0,,,,,,,,,,,
3A1CC902XPvAibaEXe8CYkXkPteanEszavV7KmWX, PMCL2019,,,,,,,,,,,,,,
3A2029BEXPvAibaEXe+Om5b1Z5BSkR6ltrfaYI98, KTPM2015,,,,,,,,,,,,,,
3A2196F2XPvAibaEXe8EWfnZTwjAD22OsDEryWZ7, KTPM2018,,,,,,,,,,,,,,
3A22442CXPvAibaEXe9gJazs/pDnMZFjneWIQeTm, MTCL2018,,,,,,,,,,,,,,
3A23F6E3XPvAibaEXe8EWfnZTwjADyjFNYYNPGOS, CNTT2018,,,,,,,,,,,,,,
3A2BE3ECXPvAibaEXe/hadw09FE3WmcRG1NdhIvW, MMTT2016,,,,,,,,,,,,,,
3A4E4DBEXPvAibaEXe8REVTdmhazkSwCMnisLPgq, KHMT2019,,,,,,,,,,,,,,
3A67A57DXPvAibaEXe9zkQY6ucuvgFw9RS2TmPSl, MMCL2019,,,,,,,,,,,,,,
3A6A920DXPvAibaEXe/pu9fEdzG2ay0K718vt9kt, KTPM2019,,,,,,,,,,,,,,
3A735F72XPvAibaEXe8+b4756rik/oT9JqT5XptJ, CNTT2019,,,,,,,,,,,,,,
3A750D7CXPvAibaEXe+65Is9PO18G6T13/shJ2bW, KHMT2015,,,,,,,,,,,,,,
3A751C91XPvAibaEXe876wt31yGPP4jtOTSRHqgW, CNTT2016,,,,,,,,,,,,,,
3A773130XPvAibaEXe+65Is9PO18G5UmZnNwxvsr, KHMT2015,,,,,,,,,,,,,,
3A8C2FB6XPvAibaEXe+dVXFbWVwKlRWzplOaZLu9, ANTT2016,,,,,,,,,,,,,,
3A8DC76BXPvAibaEXe/waquVAMA8Tk6+UT/Qyju7, MMTT2016,,,,,,,,,,,,,,
3AB392AFXPvAibaEXe/NRwqjPAC0MKjf0QSiSLjM, CNTT2014,85.0,82.0,,,,,,,,,,,,
3AB7EC1EXPvAibaEXe8zLanLNVS12aYJ9kFIkU02, ANTT2015,,,,,,,,,,,,,,
3ABF234EXPvAibaEXe/Ep1mHRpPbrIV1dK9G8oO4, KTPM2018,,,,,,,,,,,,,,
3ACB2315XPvAibaEXe8OnqoI053Gr8RLe5Wfco/Z, HTCL2017,,,,,,,,,,,,,,
3AD101C3XPvAibaEXe86hknCN730J3e2GCV0L3/p, KHMT2018,,,,,,,,,,,,,,
3AD562F2XPvAibaEXe/Hd2nFsMs4VHKkcoAYpeCj, CTTT2019.1,,,,,,,,,,,,,,
3ADE0AA4XPvAibaEXe9npw4GElGYweb+gAXdQS/j, ANTT2015,,,,,,,,,,,,,,
3AE9D52AXPvAibaEXe/MMx1dMBtPnSBGva9BdDMm, PMCL2019,,,,,,,,,,,,,,
3AEB7AB4XPvAibaEXe/5SY0P9d9+eB+bPw+UtjJt, HTTT2014,79.0,,,,,,,,,,,,,
3AEDE0DBXPvAibaEXe+dJypLAXKUX7Lv5UiSnxfu, KHTN2016,,,,,,,,,,,,,,
3B01E703XPvAibaEXe/IOsuN/I5gh+gBRarEmWvk, PMCL2017,,,,,,,,,,,,,,
3B0C5DB6XPvAibaEXe/Ae0QceO7lRDQd9e7koAPZ, MMTT2017,,,,,,,,,,,,,,
3B15D931XPvAibaEXe+l62icawnoYtoIf7GJf8wk, KHCL2019,,,,,,,,,,,,,,
3B1B73AEXPvAibaEXe/y2t7DVG8TDass+/GF6+ZL, KTPM2014,65.0,,,,,,,,,,,,,
3B29ABACXPvAibaEXe8mAGU8TlDzsutSHPpcwrrZ, MTCL2019,,,,,,,,,,,,,,
3B2B011FXPvAibaEXe++bDwPCni17swH4hP8dV9V, KTMT2016,,,,,,,,,,,,,,
3B2EA3B7XPvAibaEXe/iGey/Hml5umruCSvdzVz/, KHTN2017,,,,,,,,,,,,,,
3B3054EBXPvAibaEXe8PcTqQe5AuP3ZnQKoq7X9d, KHMT2019,,,,,,,,,,,,,,
3B334337XPvAibaEXe+9GFX9aWroRPhzn84Kn1g3, ,,73.0,81.0,85.0,,,,,,,,,,
3B35AABBXPvAibaEXe9Qk6hDUWKQXa1f1s5GACsT, HTTT2014,81.0,,,,,,,,,,,,,
3B36303EXPvAibaEXe92Jin2iMtHCuWTyMGfWwjT, KTPM2016,,,,,,,,,,,,,,
3B369BE8XPvAibaEXe/9n4RXguPAYMnCmbENlty2, PMCL2014,81.0,,,,,,,,,,,,,
3B468679XPvAibaEXe9ggqkCdMDyeM+tfXB/l4Ih, MTCL2017,,,,,,,,,,,,,,
3B527F18XPvAibaEXe8WdGcsQTF3yDY1AULs3U1x, HTTT2014,81.0,,,,,,,,,,,,,
3B582529XPvAibaEXe8FAisiSJM2IrqJDUgjWexI, HTTT2016,,,,,,,,,,,,,,
3B5A2570XPvAibaEXe+fBpTg8OXouiUqUrsrrpm4, KHTN2017,,,,,,,,,,,,,,
3B6B9369XPvAibaEXe/V9YbHV7fRP2pWxn4crFhM, TMCL2019,,,,,,,,,,,,,,
3B71369EXPvAibaEXe/VnvhYBb4TNC7ERpdqf3W4, PMCL2019,,,,,,,,,,,,,,
3B79770BXPvAibaEXe8T1DiYsmlfsTrtaSBTtxta, CNTT2014,68.0,54.0,,,,,,,,,,,,
3B7F2681XPvAibaEXe+aquNtcMIbv0MogmjrPfra, CNCL2019,,,,,,,,,,,,,,
3B903658XPvAibaEXe+oo0hccQuSuCJ/09Amk75g, MMCL2018,,,,,,,,,,,,,,
3B9BB2F0XPvAibaEXe88L+jeN4TPm0xmMrmhcCjI, PMCL2016,,,,,,,,,,,,,,
3BA2001AXPvAibaEXe8z1Io4iT8HJMGETGEwyWJt, KHMT2014,77.0,,,,,,,,,,,,,
3BA2638AXPvAibaEXe80CLygfiFTYIF9lGijqsfM, KTMT2014,73.0,,,,,,,,,,,,,
3BC1E78EXPvAibaEXe9zkQY6ucuvgG+vVB9Kue9g, CTTT2019.1,,,,,,,,,,,,,,
3BC3A57BXPvAibaEXe+fBpTg8OXoupFSZJebAGRu, KHCL2017,,,,,,,,,,,,,,
3BD02554XPvAibaEXe/3wuT/psvviVIxKx3LsKu5, MTCL2017,,,,,,,,,,,,,,
3BD33C22XPvAibaEXe/xn91tBWVNDWhtC0SguqJH, HTCL2018,,,,,,,,,,,,,,
3BE63121XPvAibaEXe9CNoSsNIodZ+dTiP58qxeU, CNCL2018,,,,,,,,,,,,,,
3BEA040AXPvAibaEXe/45+b0LBlJ7IY5Q9BD0gFA, HTCL2015,,,,,,,,,,,,,,
3BF1D313XPvAibaEXe++R9hzjt1s7wg5K5BGjZVo, HTCL2015,,,,,,,,,,,,,,
3BF5FDDCXPvAibaEXe9dKITjhF3qTVm6H0rizjd2, MTCL2015,,,,,,,,,,,,,,
3BFCC817XPvAibaEXe/bcCn8ANC28DzGxTZ8VUFa, HTCL2019,,,,,,,,,,,,,,
3C013FA6XPvAibaEXe+l62icawnoYlrJzEmE/XsI, HTTT2019,,,,,,,,,,,,,,
3C1AC214XPvAibaEXe/kJUgsv26Ua9Wx7QQ3WPtB, HTTT2014,80.0,,,,,,,,,,,,,
3C1B8FD6XPvAibaEXe9tVd6vhP62hzaHhRsdB39M, TMĐT2018,,,,,,,,,,,,,,
3C1C96A3XPvAibaEXe/k62DFAfrQTg4AUr4xsSDd, MMTT2014,64.0,,,,,,,,,,,,,
3C2DDB97XPvAibaEXe+F47DLdH7neaLjLr8Pk2Os, CNTT2018,,,,,,,,,,,,,,
3C303D57XPvAibaEXe/nRR7q+hWy3Opqpurh7Okn, KTMT2014,77.0,,,,,,,,,,,,,
3C342700XPvAibaEXe9wQ8rkPICemKUxomFBsH4h, CNTT2016,,,,,,,,,,,,,,
3C3FFACFXPvAibaEXe/sKOWIYAkjtmLKNosE4Zt0, MMCL2018,,,,,,,,,,,,,,
3C505858XPvAibaEXe8bHoSDwbr9UpHE0dqQVri8, PMCL2019,,,,,,,,,,,,,,
3C5C5911XPvAibaEXe85hkLGQAJy3f0eX0aXMlMr, MTCL2018,,,,,,,,,,,,,,
3C5CB872XPvAibaEXe90TjJq9LqiZgr37AjlEGA5, HTTT2017,,,,,,,,,,,,,,
3C5F26E5XPvAibaEXe/RTfMBxsNERTh97TA1d2h8, KTMT2019,,,,,,,,,,,,,,
3C5FCE3AXPvAibaEXe9ggqkCdMDyeAp47eTlPNvF, PMCL2017,,,,,,,,,,,,,,
3C63ABFEXPvAibaEXe/JKySBFnJ8Ih+HOeWf0RU7, MMTT2014,68.0,,,,,,,,,,,,,
3C65A25EXPvAibaEXe998fVikzcJIuk4ang3tj+3, ANTT2016,,,,,,,,,,,,,,
3C7C12EFXPvAibaEXe/k62DFAfrQTjVXd+9viWQJ, KHMT2014,88.0,,,,,,,,,,,,,
3C82D41FXPvAibaEXe9+dT4FRTt+Q86M0DpFf9k5, HTTT2015,,,,,,,,,,,,,,
3C890973XPvAibaEXe/wM5TrBBCDMZctOeF4oeIf, KTPM2015,,,,,,,,,,,,,,
3C97B80FXPvAibaEXe8qwxsYP7Gy4aaVTx1vwq+q, KHCL2018,,,,,,,,,,,,,,
3CA2F06BXPvAibaEXe9kkdDkOt5iFu++oQ526GXI, KTMT2015,,,,,,,,,,,,,,
3CA34866XPvAibaEXe9pXJcjrAt8Xg1j3jOTybtN, MMTT2017,,,,,,,,,,,,,,
3CB22BDCXPvAibaEXe+bnYbevupsw4yUo/ivj60I, KHDL2018,,,,,,,,,,,,,,
3CB24347XPvAibaEXe83EtiN4MI2ntso94rp+aT8, ,,85.0,82.0,,,,,,,,,,,
3CB24C2AXPvAibaEXe/A0C8NKWg+cH2j4AGcP4lH, KHTN2017,,,,,,,,,,,,,,
3CB648A6XPvAibaEXe/JKySBFnJ8Ig3aWxpy6hV1, KTMT2014,68.0,,,,,,,,,,,,,
3CB71145XPvAibaEXe+eLIaWcq1sIx2cfRbCXkac, MMTT2018,,,,,,,,,,,,,,
3CCF8ADCXPvAibaEXe/4YH02BDnyTkK23kPe0dKi, KTMT2018,,,,,,,,,,,,,,
3CD1D0E9XPvAibaEXe92Umf5pb/tttzMixAKhFrF, KTPM2018,,,,,,,,,,,,,,
3CDC8985XPvAibaEXe9PMC4shTguoxM26tiaMeEn, CNTT2018,,,,,,,,,,,,,,
3D11D120XPvAibaEXe/baq/wvVlH/kAQCmuXtPcp, KTMT2017,,,,,,,,,,,,,,
3D247FD3XPvAibaEXe+PYhTHWVfmAtXV/shQ0G40, ATTT2019,,,,,,,,,,,,,,
3D2643B9XPvAibaEXe/NRwqjPAC0MGsMXVlpe/gY, CNTT2014,71.0,48.0,,,,,,,,,,,,
3D2DDBBCXPvAibaEXe/k5cHhyiupXOtCdONJM27A, CNCL2019,,,,,,,,,,,,,,
3D305322XPvAibaEXe9mNMzpS14VgYeOwVLzKk9K, KTMT2017,,,,,,,,,,,,,,
3D38A0F6XPvAibaEXe9oenRjqNmEX73VlChhVH0l, PMCL2014,85.0,,,,,,,,,,,,,
3D3D9084XPvAibaEXe8eWl5Nr7OWQrtifEgV2NNa, PMCL2016,,,,,,,,,,,,,,
3D3E151DXPvAibaEXe/J0r+JN9xEWZHa62zCptgG, MTCL2019,,,,,,,,,,,,,,
3D4925DEXPvAibaEXe8ElCvsRaR7dzQpSbjRCeNE, KTMT2017,,,,,,,,,,,,,,
3D4AD6C3XPvAibaEXe9F+oU8wuNbqE7uTNvm7Nra, CNTT2018,,,,,,,,,,,,,,
3D52676AXPvAibaEXe8IlpBhypyXxuXyRbOadj9h, PMCL2014,88.0,,,,,,,,,,,,,
3D566640XPvAibaEXe+HozZBb+7rZ990ZqjSt5C3, MMCL2018,,,,,,,,,,,,,,
3D79068BXPvAibaEXe8at9gGXzJnLzPgEitHSMja, ATCL2017,,,,,,,,,,,,,,
3D7B4DFBXPvAibaEXe//eUaw4J38K0EmakY/MxcV, ANTT2015,,,,,,,,,,,,,,
3D7C70B7XPvAibaEXe+Ssm9D7QPetGlOXguVdZom, MMCL2019,,,,,,,,,,,,,,
3D841DAEXPvAibaEXe9WGATIMl02LJS8n1lLdF33, PMCL2016,,,,,,,,,,,,,,
3D94AABBXPvAibaEXe8XU1E8XgQL2L9f6WwoB2ic, KHCL2017,,,,,,,,,,,,,,
3D9C71DCXPvAibaEXe/HavVGti21aB9dwKthfe4e, HTCL2019,,,,,,,,,,,,,,
3DA0838AXPvAibaEXe+Z64Gg7q108HgRHfls31Cx, MTCL2015,,,,,,,,,,,,,,
3DB0D49CXPvAibaEXe9syD7Vfew2qatpRlun+eRG, MMTT2018,,,,,,,,,,,,,,
3DB0E77AXPvAibaEXe/V63KvIWwakANLSPUgdEXQ, KTPM2017,,,,,,,,,,,,,,
3DB34210XPvAibaEXe8scZUjY2tXh0/vfnaoGGi5, MMTT2015,,,,,,,,,,,,,,
3DB6AACCXPvAibaEXe+ywvHYTnIXuA/oCNtqy07Q, CNCL2019,,,,,,,,,,,,,,
3DB94F26XPvAibaEXe/PQrWCRBKWOT8OwzmHmk/P, ANTT2016,,,,,,,,,,,,,,
3DD6D60BXPvAibaEXe/81GDNmtxKsSpculnFzj6s, CNTT2016,,,,,,,,,,,,,,
3DD6F18CXPvAibaEXe9YXJ3+ew7OHEXS0l6PEXPK, HTCL2015,,,,,,,,,,,,,,
3DE54CA2XPvAibaEXe+cv7qSCYkQesWI9sWob4cD, MMTT2016,,,,,,,,,,,,,,
3DF60F05XPvAibaEXe/9LBBkdbcCWKovwcgQ4mjo, PMCL2019,,,,,,,,,,,,,,
3DF93337XPvAibaEXe9UJtBa/m0OMlDlnMGN8CDs, MTCL2019,,,,,,,,,,,,,,
3E0304C3XPvAibaEXe8cSwcDAK/pUDqvhen9Qukd, CNTT2017,,,,,,,,,,,,,,
